,categories,num_of_categories,num_of_houses,MAE_relevant_houses,MSE_relevant_houses,RMSE_relevant_houses,R2_relevant_houses,MAE_all_houses,MSE_all_houses,RMSE_all_houses,R2_all_houses,MAE_home9,MSE_home9,RMSE_home9,R2_home9,MAE_home114,MSE_home114,RMSE_home114,R2_home114,MAE_home5,MSE_home5,RMSE_home5,R2_home5,MAE_home89,MSE_home89,RMSE_home89,R2_home89,MAE_home17,MSE_home17,RMSE_home17,R2_home17,MAE_home63,MSE_home63,RMSE_home63,R2_home63,MAE_home2,MSE_home2,RMSE_home2,R2_home2,MAE_home101,MSE_home101,RMSE_home101,R2_home101,MAE_home14,MSE_home14,RMSE_home14,R2_home14,MAE_home95,MSE_home95,RMSE_home95,R2_home95,MAE_home111,MSE_home111,RMSE_home111,R2_home111,MAE_home67,MSE_home67,RMSE_home67,R2_home67,MAE_home77,MSE_home77,RMSE_home77,R2_home77,MAE_home43,MSE_home43,RMSE_home43,R2_home43,MAE_home86,MSE_home86,RMSE_home86,R2_home86,MAE_home90,MSE_home90,RMSE_home90,R2_home90,MAE_home47,MSE_home47,RMSE_home47,R2_home47,MAE_home110,MSE_home110,RMSE_home110,R2_home110,MAE_home93,MSE_home93,RMSE_home93,R2_home93,MAE_home53,MSE_home53,RMSE_home53,R2_home53,MAE_home34,MSE_home34,RMSE_home34,R2_home34,MAE_home51,MSE_home51,RMSE_home51,R2_home51,MAE_home106,MSE_home106,RMSE_home106,R2_home106,MAE_home46,MSE_home46,RMSE_home46,R2_home46,MAE_home79,MSE_home79,RMSE_home79,R2_home79,MAE_home55,MSE_home55,RMSE_home55,R2_home55,MAE_home65,MSE_home65,RMSE_home65,R2_home65,MAE_home13,MSE_home13,RMSE_home13,R2_home13
lstm_insulation_houses_14,insulation,1.0,14,2.729881357417881,42.017382668604384,5.831019267927836,-0.3731373171913831,2.8293304601671063,45.868353313055295,6.250837801295544,-0.2293492469950118,2.013958402025627,14.482879599099386,3.805637870199868,-0.186569597256734,1.6759989489216474,5.637847350684349,2.3744151597149874,-0.9200395358608692,3.400501081716788,65.83657996095936,8.113974362848293,-0.0168002520562151,3.3379361068445914,63.78333022449428,7.986446658213794,-0.0173887570511477,1.8569491446239168,5.343562371854192,2.311614667684516,-2.2328924869590443,2.8834317924018475,30.540195684561027,5.526318456672672,-0.0259192878967795,2.1617358603194448,21.408832945619167,4.626968007844788,-0.0655368705409333,3.801668885730248,69.28608335236221,8.323826244724371,-0.0265972569547758,4.133419818194608,110.21212353775546,10.498196204003593,-0.0188646562309882,2.1888154787177307,21.897272494215343,4.679452157487599,-0.113376787411507,1.975382833155096,11.65216745325476,3.413527127950613,-0.1685237959546484,3.14021738464276,51.98686553865814,7.210191782377091,-0.0151120068813985,1.696587826260389,4.907740709856705,2.2153421202732333,-1.3993086257834508,3.9517354402956335,111.26787613708694,10.548358930994286,-0.016992523840871,2.234940660279742,17.274620068467637,4.156274782598913,-0.0331466449845854,2.2964313931504696,25.05549813844953,5.005546737215579,-0.0557191822005065,1.7910354593077948,8.161769629769596,2.856881101790832,-0.4781262691861554,2.603995909607752,54.48228870663942,7.381211872493528,-0.0213676245268712,3.453952579254368,71.6882689678773,8.466892521337288,-0.0148450788597171,3.689170856530408,80.56335515878781,8.975709173028491,-0.0152331179165705,2.356834171948325,36.140337454705474,6.011683412714402,-0.0452525891365371,1.9608121613943537,8.095122468949373,2.84519287025491,-0.3870004955731945,3.300130500306748,55.81322858859897,7.470825161158503,-0.0172501640916986,3.916519046901785,95.3321925029089,9.763820589446986,-0.0174154494510907,2.865698922520281,42.665896937875885,6.531913727069264,-0.0115395634669921,2.519190428175829,29.14921549090949,5.399001341999231,-0.050824398417794,4.452955983319093,89.41379251995409,9.455886659639807,-0.0331460862530756,3.561245808131688,82.23494877119344,9.068348734537809,-0.0169898111161779
lstm_insulation_houses_28,insulation,1.0,28,3.558623777116626,46.22489788879916,6.336517093682999,-0.4379615564884456,3.558623777116626,46.22489788879916,6.336517093682999,-0.4379615564884456,2.792477388986119,16.65249271181081,4.0807465875512055,-0.3643240928138804,1.7798097932686896,5.583265012220994,2.36289335608296,-0.9014508367900074,4.188445095141736,65.38376593894563,8.08602287524254,-0.0098068539788649,5.460200321556888,69.21050293458994,8.319285001404264,-0.103955960086703,3.3421566073410176,12.707843361191497,3.5648062164992216,-6.688333824686496,3.447491301579187,30.11789470536,5.487977287248918,-0.0117331731666838,2.5650872373468845,21.84905182744652,4.674296934026176,-0.087446960216861,4.692192835206483,67.57447516199731,8.220369527095318,-0.0012367200591658,5.213284676551002,107.46871277364993,10.366711762832509,0.006497020645801,3.323091000913684,25.72319721232269,5.071804137811583,-0.3079076712304669,2.243926196601465,12.05118982754598,3.4714823674542807,-0.2085392816012585,4.545141687450295,54.37546851876556,7.373972370355449,-0.061752625423346,2.061177788483722,5.87350062677122,2.423530611890681,-1.8714517637522656,4.449857882710549,109.0995989420492,10.44507534401017,0.0028256103189848,2.055816050185811,16.986867198099688,4.121512731764842,-0.015936951722034,2.6505731256058653,24.946136571271857,4.994610752728571,-0.0511112073908694,2.1321945310934827,8.847878281326429,2.974538330787893,-0.6023830501767853,3.420894135913183,55.29267502191915,7.435904452177902,-0.0365597606400143,3.563716911096688,69.80008301650858,8.354644397968627,0.011884764785657,4.418109327187207,78.472252473148,8.858456551406007,0.0111182759055953,2.9611367996190365,37.10594801231235,6.091465177796911,-0.073180024421283,2.7371005134929445,10.473944128741676,3.2363473436486503,-0.7945825715291799,4.301713950092395,55.47266258702531,7.44799721985886,-0.0110430187653194,4.157910409371487,93.1890059615896,9.653445289718569,0.005457318298659,3.364562156589629,41.49131456036535,6.441375207233728,0.0163078891983833,3.525223930164108,30.80555353315583,5.550275086259764,-0.1105351109535317,5.945169994774108,87.04615736452924,9.329853019449407,-0.0057888639995082,4.303004110941864,80.695702621716,8.983078682818936,0.0020458625749647
lstm_t_out_houses_1,t_out,1.0,1,1.0568051201783089,12.287628836284812,3.50537142629491,-0.0067146315582988,1.985074445697664,45.8211349029528,6.14367328393965,-0.0444320768495996,1.0568051201783089,12.287628836284812,3.50537142629491,-0.0067146315582988,0.7881872980278153,3.3003959368662894,1.8166991872256368,-0.1239911775916839,2.588207261529715,67.01641662634592,8.186355515511522,-0.0350220099218527,2.27804565284995,63.95379555732423,7.997111700940798,-0.0201077984131858,0.7794340148529949,2.022619789752762,1.4221883805434363,-0.2236990732453023,2.2086164342491945,31.23201722948752,5.588561284399368,-0.0491592525012369,1.3167166145543348,20.060070609347893,4.478847017854919,0.0015922439953169,3.0971793875741205,71.73409790795026,8.469598450218893,-0.0628689713619961,3.3001127840578084,112.86336399055828,10.623717051510656,-0.0433742574057238,1.2084481553067108,19.82103708241987,4.452082331046886,-0.0078096528149029,1.1524553878444754,10.050184721830568,3.170202631036472,-0.0078708573586872,2.2119763500146914,52.11491998467714,7.219066420575249,-0.0176124385643052,0.7862398410968287,2.431267461511016,1.5592522122835086,-0.1886041534904854,3.1849488537104262,113.70743190232562,10.663368693913084,-0.0392901542160923,1.7032937165844564,17.290099766921475,4.158136573865928,-0.0340724423948488,1.4374280266789088,23.845114228563773,4.883145935620169,-0.0047193775096272,0.8730401124720918,5.827492303462197,2.4140199467821715,-0.0553801256297978,1.6548467464506336,53.652294526409655,7.324772660390877,-0.0058079040313467,2.8611754177385174,73.71047342499966,8.585480384055376,-0.0434721369726414,2.874179706870498,82.36808772288366,9.075686625423096,-0.0379757688952984,1.4343535063866653,34.90012686278684,5.907632932299268,-0.0093831583681089,1.0383501190622637,5.867924618027492,2.4223799491466016,-0.0053973098502562,2.4779797884413908,56.99431383134187,7.549457850159961,-0.0387765869016543,3.161431192474726,97.65146192065257,9.881875425274927,-0.0421674296070007,2.0756687337819657,43.09389002934984,6.56459366825928,-0.0216865889835613,1.536778968287825,27.813249709300763,5.273826856211793,-0.0026630529021911,3.6467247330042216,93.07579247418433,9.647579617405825,-0.0754592553284985,2.849460555453037,84.3062082271123,9.181841222059566,-0.0426048299655219
lstm_t_out_houses_4,t_out,1.0,4,2.146309260208952,36.3571132623654,5.415011450013606,-0.125921387840145,2.416426072675858,45.14610777950141,6.137538299308443,-0.0908722384546678,1.557456818086676,12.841492637538789,3.583502844639416,-0.0520922060311113,1.3135693046762578,4.219832569221839,2.054223105999404,-0.4371168397519409,2.976604339931313,65.3029018211885,8.081021087782688,-0.0085579638425972,2.7376065781415586,63.06422602151248,7.941298761632916,-0.0059185417349307,1.2968293430149254,2.940493590909276,1.714786747939602,-0.7790191217891689,2.5519101918021367,30.25548074379048,5.500498226869134,-0.0163550220909458,1.7788281073943937,20.26230441258046,4.501366949336664,-0.0084731142781229,3.42998326485346,69.73530449084456,8.35076670077931,-0.0332532716437035,3.681416278138503,110.20324374363688,10.497773275492134,-0.0187825662748906,1.6954716769007632,20.259456518097025,4.501050601592591,-0.0301012885865323,1.6116662818954317,10.426603883835432,3.2290252219261824,-0.0456196066639638,2.6315768250937777,51.0514454638165,7.145029423579479,0.0031533018578476,1.299814193654836,3.337005306636132,1.826747192863898,-0.6314035499913415,3.589441014785815,111.76325349011366,10.57181410591927,-0.0215202912612466,2.004859707289488,16.743552949680492,4.091888677576712,-0.001385007978274,1.905291139009665,23.79635274589638,4.878150545636776,-0.0026648012118541,1.395081748522066,6.663464955796066,2.5813688143688545,-0.2067778241422389,2.1459530252173007,53.467713118962514,7.312162000322648,-0.002347596505152,3.186606151646844,71.83724165334209,8.475685320570962,-0.0169539901070581,3.277998830379291,80.55302045447709,8.975133450510755,-0.0151028833445321,1.93123113734026,34.93703908318731,5.910756219231792,-0.0104507353931739,1.5146026000196295,6.434832888372353,2.536697240187002,-0.1025301271645215,2.8703764803286527,55.61228261787125,7.457364321117163,-0.0135877290943757,3.5902415162971426,95.79918325590587,9.787705719723386,-0.0223993231497514,2.4903626389469715,42.28718621535936,6.502859848971017,-0.0025609433879907,2.035521879756601,27.818551001351075,5.274329436179643,-0.0028541636040093,3.985139890684543,90.19958183782528,9.497346041806903,-0.0422256156578559,3.1744890711157616,82.27797035429069,9.07072049808011,-0.0175218539072636
lstm_t_out_houses_14,t_out,1.0,14,3.017104834071186,42.03119037959355,5.878762296126794,-0.479137531301016,3.134822222067407,45.84525612610237,6.284481326920656,-0.295918111133756,2.371851178648003,15.2094146903526,3.899924959579684,-0.2460939787668108,2.1886048231366857,7.229093322322264,2.688697328135368,-1.4619582837058855,3.629585595975928,65.18839243474409,8.073932897587401,-0.0067894458991157,3.3782713709782723,63.16838860353956,7.947854339602579,-0.0075800078183969,2.106643520357677,5.6739716821443205,2.382010008825387,-2.432792423092456,3.14665019598939,30.27913917499644,5.502648378280811,-0.0171497662093633,2.544668791095525,22.13170163417694,4.704434252296119,-0.1015146953095458,3.9664527698054695,68.18082274520383,8.257167961547339,-0.010220844078921,4.30844049391884,108.78745592090011,10.430122526648482,-0.0056942042417287,2.471620311353136,22.192248470022506,4.710864938630963,-0.1283749751718601,2.411853683120809,12.679792306342902,3.560869599738651,-0.2715779357930155,3.3028271049122675,51.321429535639616,7.163897649718316,-0.0021184926643709,2.1304000526032487,6.1537336850824,2.480672022876543,-2.008452806347126,4.281597785101355,110.24108110884222,10.49957528230748,-0.0076075791156291,2.655985768960992,17.79971125926294,4.218970402747919,-0.0645508784745765,2.711143482622237,25.711079820375385,5.070609413115487,-0.0833422672928227,2.2408434849296355,9.425635161511956,3.070119730810504,-0.7070169299043458,2.950200967888019,54.82296449269491,7.404253135373946,-0.027754199441379,3.781144793929802,70.8736297026697,8.418647735988822,-0.0033127506107002,3.9771200244248233,79.71753208747748,8.928467510579711,-0.0045743315217043,2.744732135908993,36.76286696079702,6.063238982655807,-0.0632574176434914,2.305549904032601,8.818600433415504,2.9696128423441843,-0.5109596202312672,3.514781286625798,55.30259962732951,7.436571765762065,-0.0079434565641927,4.30341899631216,94.31963928045248,9.711829862618709,-0.0066091597301662,3.197754493639948,42.79048148355566,6.541443379221107,-0.0144932619943094,2.8400907522965806,29.39085124764809,5.421332977012949,-0.0595353274920302,4.518556353295411,88.2659593526994,9.394996506263288,-0.0198832628004579,3.794232096023801,81.22895530666662,9.01271076350876,-0.0045488098295032
lstm_t_out_houses_28,t_out,1.0,28,3.4536054041192483,46.08359805885862,6.336722154788936,-0.3937661441730072,3.4536054041192483,46.08359805885862,6.336722154788936,-0.3937661441730072,2.721972700301586,16.282258340062437,4.035128045064052,-0.3339911161175073,2.480753767020836,8.26806945171387,2.8754250906107552,-1.8157946189528085,4.050738387003326,65.24098750335355,8.077189331899651,-0.0076017402049672,3.987283770386145,63.50798711565043,7.969189865704696,-0.0129968417610135,2.5467782938621766,7.458142864253173,2.73096006273493,-3.5122284263980736,3.348039686048826,30.179075310988377,5.493548517214386,-0.0137883781826659,2.857760661318357,22.85873821235477,4.781081280668085,-0.1376999596931247,4.250919727386791,67.5276245114765,8.21751936483733,-0.0005425438698791,4.67716691636003,107.83267761200608,10.38425142280396,0.0031323190321559,2.8391381506378104,23.269339441531752,4.823830370310688,-0.1831401559004284,2.644134465597698,13.27076253790582,3.642905782188969,-0.3308426846951131,3.7129903028043247,51.56432438998112,7.180830341261457,-0.0068613345436903,2.4923834129213405,7.5389273569535185,2.74571071982347,-2.685649773706531,4.51392293277258,109.5634493399778,10.467256055909676,-0.0014139995598969,2.782610669440121,17.813272942866774,4.220577323408111,-0.0653619647884957,3.0009264808063785,26.23355428200569,5.121870193787196,-0.1053568490147853,2.578093282763404,10.595611779217316,3.255090133808481,-0.918903965609938,3.286168061176881,55.3275349340513,7.438248109202281,-0.0372132718358892,3.950055599712577,70.17014661649124,8.376762299151817,0.0066460105415496,4.246140785666444,79.21238195074892,8.900133816451802,0.0017914056961255,3.087295626240217,37.563367178281325,6.128896081537142,-0.0864095236795525,2.617636743510898,9.78737845642824,3.1284786169044274,-0.676947917897329,3.8537851364596527,55.16788040067384,7.427508357496062,-0.0054880681394764,4.556453838437448,93.74488858363088,9.682194409514349,-0.0004752376711409,3.4713932919367654,42.848304695721176,6.545861646545944,-0.0158641570413855,3.1744769376537723,29.99026421283589,5.476336751226671,-0.0811440657698905,4.9347701552012415,86.727337654166,9.31275134716728,-0.0021050102371475,4.037161531911336,80.7964579727139,8.988684996856541,0.0007998331566937
lstm_t_r_set_houses_1,t_r_set,1.0,1,1.020905265451949,12.304401097977502,3.5077629763109,-0.0080887682184371,1.957597375503335,45.90926600828156,6.149015378045652,-0.0451636713679017,1.020905265451949,12.304401097977502,3.5077629763109,-0.0080887682184371,0.7462858429010406,3.254690645163226,1.8040761195590465,-0.1084256679903539,2.555265112407352,67.22283185489697,8.198953095054085,-0.0382099497653558,2.2414485472206547,64.08061765652207,8.005037017810853,-0.0221306996542436,0.7524147546694278,2.025210740244668,1.423098991723579,-0.2252666163553758,2.197726938192443,31.345428445649187,5.598698817193973,-0.0529690104780837,1.2817260493283544,20.104662875330632,4.483822351000386,-0.0006271531883661,3.0817207545600627,71.92061568280783,8.480602318397429,-0.0656325658210408,3.277488388214018,112.92749822165965,10.626735068762166,-0.043967151356276,1.1892702815564526,19.908382494575257,4.461881048904739,-0.0122507700548171,1.123155637207132,10.09201885892362,3.176793801763599,-0.0120661441903058,2.1786930977828174,52.159425203939605,7.222148240235699,-0.0184814615756672,0.7419642988529596,2.390064557877491,1.5459833627427857,-0.1684607742983515,3.169108439732798,113.94738536835948,10.67461406179912,-0.0414833378149732,1.6899862358263018,17.435275337359283,4.175556889489028,-0.0427549866671554,1.4030105403369355,23.88176226574474,4.886896997660656,-0.0062635509931603,0.8337125221385041,5.824054240562288,2.4133077384706425,-0.0547574798901364,1.625182443602558,53.72600703835583,7.329802660260086,-0.0071897764712183,2.841593432122716,73.95296807720486,8.599591157561205,-0.046904979025927,2.8554666471114505,82.5273292328304,9.08445536247663,-0.039982478451112,1.3986121346177245,34.91258365295234,5.908687134461626,-0.0097434342562277,1.001647161811216,5.858909952578695,2.420518529691251,-0.0038527568810977,2.461098904714916,57.17173710595288,7.561199448893864,-0.0420102979729568,3.132468267926226,97.87899239810612,9.893381241926653,-0.0445957071584257,2.048107459493183,43.160924127812976,6.56969741524014,-0.0232758592805495,1.5073630413222778,27.87316949725007,5.279504664004955,-0.004823151349599,3.616853986036381,93.1394674731262,9.65087910364264,-0.0761949983732213,2.8404503289555167,84.4330341281199,9.18874497024049,-0.0441732707688142
lstm_t_r_set_houses_4,t_r_set,1.0,4,2.1400394085331627,36.375178863038606,5.416567391708333,-0.126977221548164,2.4196028921643844,45.13570837451444,6.137597866201743,-0.0918583288001565,1.5531820143610562,12.841584894234323,3.5835157170346448,-0.0520997645411078,1.310372872759763,4.229340570059479,2.056536060967441,-0.440354908535933,2.961033238705876,65.34594639783943,8.08368396202124,-0.0092227574332468,2.735569508305956,63.0838435900212,7.942533826810006,-0.0062314556823681,1.31938519143411,3.021346993431317,1.7382022303032858,-0.8279359939745243,2.574334665700205,30.270533400992218,5.501866356155174,-0.0168606773760944,1.7719941665932846,20.268127272477816,4.502013690836337,-0.0087629232522075,3.4439550740269227,69.6894222018238,8.348019058544596,-0.0325734434621693,3.691058781543056,110.1037875673902,10.493035193278931,-0.017863135820531,1.7192152985510205,20.334674037479488,4.509398411925862,-0.0339257575978473,1.6224895969717468,10.473729574933929,3.236314195954084,-0.0503455507143224,2.627077087541196,51.01526907010754,7.142497397276918,0.0038596935827573,1.2659892242171986,3.272554540280351,1.8090203261103373,-0.5998946971815069,3.6094788529060216,111.7487556556615,10.571128400301523,-0.0213877805154505,2.007758698269144,16.74870220501945,4.092517831973301,-0.0016929705184929,1.8870730943949887,23.748170541132293,4.873209470270316,-0.0006346329218818,1.3938315054066963,6.678287184780076,2.5842382213681607,-0.2094621839102355,2.1555277170348504,53.489360272117246,7.313642066174502,-0.0027534109802869,3.192050921386844,71.80332031167359,8.47368398700787,-0.0164737873185698,3.2940554643862425,80.46439441140414,8.970194781129567,-0.0139860468639718,1.9362085640058304,34.951470687671105,5.911976884906698,-0.0108681269565933,1.5148110211655088,6.451626253658044,2.5400051680376645,-0.1054074654707735,2.885514017833078,55.6193029980972,7.45783500743327,-0.0137156823255006,3.586203709678618,95.76064460735068,9.785736794301728,-0.0219880264470209,2.457257028834765,42.16257549088124,6.493271555301013,0.0003933757963934,2.04709405464096,27.823256703356844,5.274775512129104,-0.0030238033832021,3.991167933998825,90.1561355667342,9.49505848148047,-0.0417236087115535,3.195191675948987,82.24367148579584,9.068829664614714,-0.017097683888142
lstm_t_r_set_houses_14,t_r_set,1.0,14,3.1579011273604047,42.48525200792702,5.931958761228722,-0.5606479494451361,3.256954725938958,46.16160566986349,6.320560438805591,-0.3436969330317526,2.422755615815836,15.581181380848262,3.947300518183061,-0.2765524969914636,2.2127625051008963,7.478659722878292,2.734713828333468,-1.5469512475242344,3.628664819815284,65.29571972984175,8.08057669537526,-0.0084470414299235,3.592144814280473,63.58048250566329,7.973737047687445,-0.0141531939689814,2.465938712242698,7.775516049421016,2.788461233264866,-3.704241415952685,3.403117843344336,31.08465854454379,5.57536174113786,-0.0442091166643647,2.561929086751988,22.25057219355159,4.717051218033528,-0.1074309899603387,4.204607152856492,68.38356886722275,8.26943582520735,-0.0132248905288308,4.548596451506787,108.76124215781384,10.428865813587487,-0.0054518690442983,2.8034437514513875,23.923454546979933,4.891160858832996,-0.2163989361843132,2.543683369492633,13.422273849250526,3.663642156277074,-0.3460368168917942,3.4155298006991663,51.66877798686977,7.188099747977192,-0.0089009285693204,1.889242793649611,5.212377762330124,2.283063240983509,-1.5482403544432533,4.518199066038082,110.3750428137634,10.505952732321015,-0.0088319940781034,2.680258482488823,18.010635797130092,4.243893942728787,-0.0771656843446195,2.6093254187591155,25.397533759109063,5.039596586941167,-0.0701309318185861,2.30903005833196,9.873298178191996,3.1421804814796994,-0.7880903361279181,3.126722887102348,55.42630213984151,7.4448842932473775,-0.0390648391755132,3.8925382793732304,71.19884420225159,8.437940756028784,-0.0079166047590293,4.231926483101788,80.10851338835117,8.950335937178625,-0.009501350317661,2.879534778449506,37.404185543089774,6.115896135734302,-0.0818056647218221,2.3815451200176767,9.242332292363065,3.040120440437034,-0.5835609058331499,3.767097343465208,55.89852642533438,7.476531710983,-0.0188047998046265,4.31291560801769,93.79128089776856,9.68458986729787,-0.0009703511883936,2.9414949847642,41.38411142135351,6.433048377041285,0.0188495026232116,3.0384395399425084,30.16369801665888,5.492148761337303,-0.0873963257191896,4.735004818094853,87.91914456528451,9.37652092011128,-0.0158759354052764,4.078282741336249,81.9130240184713,9.050581418807926,-0.0130086060645946
lstm_t_r_set_houses_28,t_r_set,1.0,28,3.611523529455128,46.42942451044154,6.361827317321665,-0.4389393021486902,3.611523529455128,46.42942451044154,6.361827317321665,-0.4389393021486902,2.5490438207013684,15.889911545941144,3.986215190621442,-0.3018464880896412,2.348345644956111,7.69671706174908,2.774295777625212,-1.6212134056980867,3.553905616680487,65.12419632407551,8.06995640162173,-0.005797981555919,3.885306357377878,63.4914317616878,7.968151088030886,-0.0127327722787431,3.369600656003733,12.373131075337849,3.517546172452872,-6.48583055833953,4.156027713632227,32.970736463134486,5.74201501766884,-0.1075670510779005,2.604840329754201,21.964888309824563,4.686671346470175,-0.0932122461267102,4.799000186084069,68.11611861162751,8.253248973078875,-0.0092621366036356,5.105359797562392,107.66715244695084,10.376278352422457,0.0046625294570851,3.6712083521704657,27.5671092690304,5.250438959651888,-0.4016622190861028,2.9885754331389487,14.947844431884,3.8662442281733833,-0.4990268537555118,3.5888169420741995,51.56296427111352,7.180735635790634,-0.0068347764317748,1.2524878150764829,3.5739992140575367,1.890502370815106,-0.7472657277123842,5.222944983504907,110.27873700686015,10.501368339738406,-0.007951755423222,2.833288001434388,18.090740673931773,4.253321134587861,-0.0819565326750924,2.8119960093588108,25.492264678672765,5.048986500147605,-0.07412244092281,2.5109138675760314,10.38863946460665,3.2231412418022654,-0.8814205240160713,3.608861229062209,56.42029577934303,7.511344472152973,-0.0576990218883233,4.192989593290785,70.28265839824296,8.383475317446992,0.0050532530420511,4.904090923505751,79.7053904849969,8.927787547035205,-0.0044213270084474,3.250227074229136,38.28527542324778,6.187509630153943,-0.1072885888823962,2.6128213525403456,9.819333804275152,3.1335816255963644,-0.6824230769786137,4.386850786622306,56.3521294663081,7.506805543392482,-0.0270721546868157,4.400841963915686,91.94946264634495,9.589028243067435,0.0186861184141682,2.9715097713701755,40.32656495496632,6.350320067127823,0.0439222227048269,3.584676550344468,31.52871734794223,5.615043842032066,-0.1366050468963233,5.159698795812715,86.39481841476409,9.294881301811447,0.0017371369429504,4.798429256963322,81.76265696144624,9.042270564490218,-0.0111490345903515
lstm_blr_mod_lvl_absorption_insulation_t_r_set_t_out_houses_1,blr_mod_lvl_absorption_insulation_t_r_set_t_out,5.0,1,1.0569068248263491,10.913983990947004,3.303631939388376,-0.0163221081658504,1.9563394105170524,44.18254792747683,6.027686003789392,-0.0534311375484145,1.0569068248263491,10.913983990947004,3.303631939388376,-0.0163221081658504,0.7884094356465571,3.3364343476743805,1.8265909086805343,-0.1362645098153285,2.510651072023617,63.79362166290132,7.987090938689838,-0.0327091593472081,2.376289126577311,63.63683657527398,7.97726999513455,-0.0202435149300659,0.8154464843165968,2.1404767214654234,1.4630368148018091,-0.2950033385565371,2.139175171023337,29.88561960536732,5.466774149840774,-0.0469766726616147,1.3174047197602057,19.959274435238044,4.4675803781508,-0.0009385279191973,2.971223449047389,68.82869724680727,8.296306241141732,-0.0555824063558254,3.2964361056302414,111.2169970469739,10.545946948803312,-0.0400002037024878,1.2365259508215634,19.87243692939592,4.457851156038738,-0.013739367703599,1.1154851351236352,9.280720499315535,3.04642749779402,-0.0169280844506924,2.2487292063952657,51.24775611840844,7.158753810434358,-0.0172434680679103,0.820158326075992,2.5772422175643346,1.6053791507193351,-0.2599686594925809,3.212683144224056,113.99727177172096,10.676950490272068,-0.0419058637695148,1.480317116648521,13.090182482717315,3.618035721592217,-0.0283892172299871,1.4695225139664978,23.9684184732844,4.895755148420354,-0.0099148302473663,0.894465723260252,5.931354285509074,2.435437185703847,-0.0741899096591298,1.672490292455558,53.70023416259418,7.328044361396441,-0.0067014634708522,2.82820152086601,73.27356687469982,8.559998065110753,-0.042498644781354,2.82000947842972,80.47281070992943,8.970663894602753,-0.0367594211667803,1.45243034451347,34.88876408713472,5.906671151091341,-0.0107582451713494,1.0581951807737937,4.716348670389258,2.1717156053197337,-0.0879585047884092,2.509444609519764,57.03504683608314,7.552155112024854,-0.0395189853760742,3.162698551002604,97.36169705045155,9.867203101712844,-0.042921622301816,2.092026632168367,42.75165136487633,6.538474697119836,-0.0233021787054505,1.5589058631786206,27.92381625170684,5.284299031253515,-0.00664895847297,2.996943156050325,66.96383554233685,8.183143377843068,-0.0494277941863094,2.876328360151841,84.34624600858469,9.184021233021223,-0.0432561908593449
lstm_blr_mod_lvl_absorption_insulation_t_r_set_t_out_houses_4,blr_mod_lvl_absorption_insulation_t_r_set_t_out,5.0,4,2.017005595474041,35.06001220961477,5.286997419471627,-0.0985532998179826,2.266504212390493,43.54489125624791,6.0100593353239455,-0.080140125774053,1.4211927501551362,11.25263754269999,3.3544951248585813,-0.0478578967414036,1.1590346004016732,3.9092314008962585,1.977177635139609,-0.3313377212383235,2.785334323863661,62.36602181102848,7.897216079798531,-0.0095987698681143,2.702460707475693,62.71215808383434,7.919100838089785,-0.0054188114240891,1.21479812836379,2.8234200622149306,1.6803035625192642,-0.7081888207654148,2.4088363818852203,29.09870480075278,5.394321532941171,-0.0194088505892331,1.6484159891434569,19.9749286858096,4.469332017853406,-0.0017235736168121,3.2326369674766773,67.20120302953649,8.197633989727553,-0.0306225519503822,3.577808347560252,108.92253314821085,10.436595860155304,-0.0185444641531391,1.6117305537353297,20.169470005069066,4.491043309195432,-0.0288917178350804,1.44619682283781,9.495450202692943,3.0814688385075297,-0.0404569328786152,2.5583781548976154,50.19746467576678,7.085016914289392,0.0036043151428467,1.157956166047966,3.121989283235932,1.766915188467158,-0.5262859755054607,3.5062804876316904,112.16495599425096,10.590795814963622,-0.0251589669082874,1.7154822616415444,12.77266080414737,3.573885952873618,-0.0034441203293853,1.7848232345628188,23.751839953938656,4.873585944039426,-0.0007892444752375,1.2545258395350878,6.417848976541001,2.5333473856818376,-0.162295873837647,2.039252535163936,53.42774913916717,7.309428783370638,-0.0015932721168097,3.056334659654893,71.67573636086733,8.466152394143831,-0.0197655335611828,3.122208924519247,78.81720793462631,8.877905605187877,-0.015429710425205,1.8202352766616727,34.79296514454115,5.898556191521884,-0.0079828653710545,1.3303848371053617,4.972032796636117,2.2298055513062383,-0.1469392416105603,2.8046069130468423,55.82055382879784,7.471315401507143,-0.0173836736911838,3.4535975012998987,95.73875730952338,9.784618403878785,-0.0255369731144441,2.3597087210808,41.97744727482422,6.479000484243247,-0.0047708540239483,1.9369387297159748,27.860982039623387,5.2783503142197175,-0.0043837955174557,3.2393206746291057,65.20446350228326,8.07492808031646,-0.0218556889717,3.113637456840651,82.61654138342456,9.089364190273407,-0.021861936296162
